user_id,count_futures_trader,count_index_options_non_scalper,count_index_options_scalper,count_index_options_seller,count_investor,count_stock_options_non_scalper,count_stock_options_scalper,count_stock_options_seller,count_stock_trader,count_unmapped,pct_futures_trader,pct_index_options_non_scalper,pct_index_options_scalper,pct_index_options_seller,pct_investor,pct_stock_options_non_scalper,pct_stock_options_scalper,pct_stock_options_seller,pct_stock_trader,pct_unmapped,total_trades,primary_persona
d3gh4msre9jc739vrsv0,0,0,0,0,16,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16,investor
d3guvt6jnkhs73av4m2g,30,80,0,26,4,1,0,0,0,0,21.28,56.74,0.0,18.44,2.84,0.71,0.0,0.0,0.0,0.0,141,mixed
d3h2nl4re9jc73a2ovg0,0,16,0,0,0,0,0,0,89,0,0.0,15.24,0.0,0.0,0.0,0.0,0.0,0.0,84.76,0.0,105,stock trader
d3h37pujnkhs73b00e3g,21,31,0,3,0,88,0,23,1,0,12.57,18.56,0.0,1.8,0.0,52.69,0.0,13.77,0.6,0.0,167,mixed
d3h53bsre9jc73a37png,0,2,1,0,1,1,0,0,0,0,0.0,40.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5,mixed
d3h8l86jnkhs73b159h0,0,52,6,225,1,0,0,0,0,0,0.0,18.31,2.11,79.23,0.35,0.0,0.0,0.0,0.0,0.0,284,index options seller
d3hl3bmjnkhs73b604kg,0,13,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,index options non-scalper
d3j9j2g2am8s73e06sng,0,0,0,0,0,126,35,1,0,0,0.0,0.0,0.0,0.0,0.0,77.78,21.6,0.62,0.0,0.0,162,stock options non-scalper
d3jqvckre9jc73e851lg,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6,stock options non-scalper
d3jtprhrdllc739cnkr0,0,204,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,index options non-scalper
d3kdhgsre9jc73ek4keg,0,29,0,0,2,6,0,0,2,0,0.0,74.36,0.0,0.0,5.13,15.38,0.0,0.0,5.13,0.0,39,index options non-scalper
d3l2oeprdllc739skic0,0,99,104,0,0,0,0,0,0,0,0.0,48.77,51.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,mixed
d3l4elprdllc739sv9dg,0,332,0,0,0,27,0,0,0,0,0.0,92.48,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,359,index options non-scalper
d3mja5prdllc73d8gop0,0,23,912,62,0,0,0,0,0,0,0.0,2.31,91.47,6.22,0.0,0.0,0.0,0.0,0.0,0.0,997,index options scalper
d3mler9rdllc73d93psg,0,1,366,1,2,0,0,0,0,0,0.0,0.27,98.92,0.27,0.54,0.0,0.0,0.0,0.0,0.0,370,index options scalper
d3n1ha9rdllc73dq0p90,0,0,351,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,index options scalper
d3n4p7lt5nsc73bgc5bg,0,0,10,0,0,9,0,0,2,0,0.0,0.0,47.62,0.0,0.0,42.86,0.0,0.0,9.52,0.0,21,mixed
d3naeh9rdllc73di1s20,0,908,210,28,0,6,1,0,0,0,0.0,78.75,18.21,2.43,0.0,0.52,0.09,0.0,0.0,0.0,1153,index options non-scalper
d3nptc82am8s73e9acj0,0,0,747,0,0,1,0,0,0,0,0.0,0.0,99.87,0.0,0.0,0.13,0.0,0.0,0.0,0.0,748,index options scalper
d3nr61prdllc73dqu320,0,38,27,0,0,88,0,0,0,0,0.0,24.84,17.65,0.0,0.0,57.52,0.0,0.0,0.0,0.0,153,mixed
d3of0cg2am8s73en62a0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9,stock trader
d3ooul02am8s73epfmqg,0,450,0,4,1,1,0,0,0,0,0.0,98.68,0.0,0.88,0.22,0.22,0.0,0.0,0.0,0.0,456,index options non-scalper
d3p5jv9rdllc73emgp60,0,31,0,28,0,0,0,0,0,0,0.0,52.54,0.0,47.46,0.0,0.0,0.0,0.0,0.0,0.0,59,mixed
d3pq0p02sl8c73f89390,0,0,203,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,index options scalper
d3qanpg2sl8c73fd6i0g,0,0,233,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,index options scalper
d3qbcj02sl8c73fddmpg,0,1,1281,0,0,0,0,0,0,0,0.0,0.08,99.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282,index options scalper
d3qfc682sl8c73fett80,0,0,23,0,4,0,0,0,0,0,0.0,0.0,85.19,0.0,14.81,0.0,0.0,0.0,0.0,0.0,27,index options scalper
d3qgrig2sl8c73ffhppg,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8,stock trader
d3qqmbcps3pc73e9qijg,0,272,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,index options non-scalper
d3r0ldmjnkhs73ahoar0,0,5,7,0,0,0,0,0,0,0,0.0,41.67,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,mixed
d3r5er02sl8c73fnutrg,0,0,142,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,index options scalper
d3rgi302sl8c73fr6ou0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,index options scalper
d3rjj882sl8c73fsqf6g,0,376,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,index options non-scalper
d3rkudujnkhs73ao2po0,0,3,534,17,0,0,0,0,0,0,0.0,0.54,96.39,3.07,0.0,0.0,0.0,0.0,0.0,0.0,554,index options scalper
d3rlbig2sl8c73fv9kgg,0,131,0,0,0,1,0,0,0,0,0.0,99.24,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,132,index options non-scalper
d3s0vro2sl8c7382b20g,1,15,347,4,0,0,0,0,0,0,0.27,4.09,94.55,1.09,0.0,0.0,0.0,0.0,0.0,0.0,367,index options scalper
d3s5au82sl8c7383f790,0,12,53,7,0,0,0,0,0,0,0.0,16.67,73.61,9.72,0.0,0.0,0.0,0.0,0.0,0.0,72,index options scalper
d3s5gro2sl8c7383id20,0,60,0,0,0,4,0,0,174,0,0.0,25.21,0.0,0.0,0.0,1.68,0.0,0.0,73.11,0.0,238,stock trader
d3sabu82dots738g8c9g,0,0,19,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d3sssro2sl8c739of7v0,0,3,0,0,0,0,0,0,3,0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6,mixed
d3t0ul82dots73923nvg,0,243,0,316,0,0,0,0,0,0,0.0,43.47,0.0,56.53,0.0,0.0,0.0,0.0,0.0,0.0,559,mixed
d3t19bo2dots73929si0,0,18,14,194,0,0,0,0,0,0,0.0,7.96,6.19,85.84,0.0,0.0,0.0,0.0,0.0,0.0,226,index options seller
d3u33p4ps3pc73a0ebq0,0,5,0,0,1,0,0,0,0,0,0.0,83.33,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,6,index options non-scalper
d3u5hkmjnkhs73b0m85g,32,279,0,1,0,83,0,1,0,0,8.08,70.45,0.0,0.25,0.0,20.96,0.0,0.25,0.0,0.0,396,index options non-scalper
d3u8hj94qi1s73du7lq0,0,628,14,1,0,0,0,0,0,0,0.0,97.67,2.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,643,index options non-scalper
d3v4qn94qi1s73e2f450,0,78,91,0,0,0,0,0,0,0,0.0,46.15,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,mixed
d3vim4ejnkhs73bb7j6g,0,0,10,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options scalper
d3vljlujnkhs73bd2qo0,0,78,116,4,0,4,0,0,0,0,0.0,38.61,57.43,1.98,0.0,1.98,0.0,0.0,0.0,0.0,202,mixed
d3vom96jnkhs73bdsj40,0,0,1098,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098,index options scalper
d4037l4ps3pc73afrtj0,0,0,0,0,0,0,0,0,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,68,stock trader
d409rp14qi1s73ejbau0,0,1,21,0,0,1,0,0,1,0,0.0,4.17,87.5,0.0,0.0,4.17,0.0,0.0,4.17,0.0,24,index options scalper
d40rr56jnkhs73bssg5g,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4,index options seller
d4152rejnkhs73c0j000,0,4,988,0,1,0,0,0,0,0,0.0,0.4,99.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,993,index options scalper
d41fuctismes738m5ss0,0,243,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,index options non-scalper
d42rraqcn9jc73f0r8jg,0,0,971,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971,index options scalper
d43f9f9rk43c73a1sleg,0,1072,1,0,0,0,0,0,0,0,0.0,99.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073,index options non-scalper
d44m596pb9cc73dd844g,0,0,0,0,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,5,stock options non-scalper
d45gmnmpb9cc73dnidgg,0,0,87,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,index options scalper
d468t4o2dots7387fa30,0,135,0,0,0,2,0,0,0,0,0.0,98.54,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,137,index options non-scalper
d46k4eupb9cc73e4to80,0,1,11,140,0,0,0,0,0,0,0.0,0.66,7.24,92.11,0.0,0.0,0.0,0.0,0.0,0.0,152,index options seller
d46l959rk43c73biujug,0,0,0,0,0,0,0,0,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66,stock trader
d46oueprk43c73bmb240,0,416,2,0,0,0,0,0,0,0,0.0,99.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,index options non-scalper
d49utb02sl8c73eaq530,0,0,19,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d4a6ftg2dots73d54g50,0,0,1268,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268,index options scalper
d4a6mm1rk43c73bf1ppg,0,0,0,0,0,0,0,0,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,240,stock trader
d4bido6jnkhs73fjcr6g,0,1,1001,18,0,0,0,0,0,0,0.0,0.1,98.14,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1020,index options scalper
d4eq3gsps3pc738hcmcg,0,8,2,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options non-scalper
d4fhj6qcn9jc73dhajog,0,586,0,1,0,0,0,0,0,0,0.0,99.83,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,587,index options non-scalper
d4fj08qcn9jc73di0fm0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6,stock options non-scalper
d4fj8bacn9jc73di53l0,0,3,0,15,0,0,0,0,0,0,0.0,16.67,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,18,index options seller
d4fk9ho2sl8c73b0igc0,0,0,583,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,index options scalper
d4gasg6jnkhs739nkf40,0,1,0,0,0,3,0,0,0,0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,4,stock options non-scalper
d4gasqg2am8s73e0se00,0,0,0,0,238,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,238,investor
d4gjtrejnkhs739pa2dg,0,3,869,13,0,1,0,0,0,0,0.0,0.34,98.08,1.47,0.0,0.11,0.0,0.0,0.0,0.0,886,index options scalper
d4gk9gmjnkhs739pde30,0,0,18,0,4,0,0,0,4,0,0.0,0.0,69.23,0.0,15.38,0.0,0.0,0.0,15.38,0.0,26,index options scalper
d4glcj6jnkhs739pnfkg,0,1,6,16,0,0,1,0,0,0,0.0,4.17,25.0,66.67,0.0,0.0,4.17,0.0,0.0,0.0,24,index options seller
d4grkrujnkhs739r9ar0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d4gtknejnkhs739rqbo0,0,2,15,2,0,0,0,0,0,0,0.0,10.53,78.95,10.53,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d4hcvt82dots7389rkm0,0,11,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,index options non-scalper
d4hu68g2am8s73edoqq0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5,stock trader
d4i0vdujnkhs73aaoh1g,0,1,500,0,0,0,0,0,0,0,0.0,0.2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,index options scalper
d4iqb1dismes73e5k01g,0,0,13,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,index options scalper
d4ish01rk43c73co8ovg,0,6,108,0,0,0,0,0,0,0,0.0,5.26,94.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,index options scalper
d4kii4o2sl8c73e57g8g,0,0,20,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,index options scalper
d4kv6d82sl8c73ecfo5g,0,110,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,index options non-scalper
d4l9vp5ismes73c56m3g,0,17,21,4,1,0,0,0,0,0,0.0,39.53,48.84,9.3,2.33,0.0,0.0,0.0,0.0,0.0,43,mixed
d4mblvdismes73cai6d0,0,16,0,0,0,22,0,0,0,0,0.0,42.11,0.0,0.0,0.0,57.89,0.0,0.0,0.0,0.0,38,mixed
d4mgbalismes73cb7c6g,0,156,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,index options non-scalper
d4mtmpg2sl8c73eugbsg,9,95,1,54,0,0,0,0,0,0,5.66,59.75,0.63,33.96,0.0,0.0,0.0,0.0,0.0,0.0,159,mixed
d4n6sc02sl8c73f1l1n0,0,22,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,index options non-scalper
d4nc5p02sl8c73am01gg,0,3,152,0,0,0,0,0,0,0,0.0,1.94,98.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,index options scalper
d4o2amhrk43c73facap0,0,1,0,8,0,0,0,0,0,0,0.0,11.11,0.0,88.89,0.0,0.0,0.0,0.0,0.0,0.0,9,index options seller
d4o3j2hrk43c73fava60,0,0,9,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,index options scalper
d4o3lghrk43c73fb0e7g,0,0,0,0,13,0,0,0,1,0,0.0,0.0,0.0,0.0,92.86,0.0,0.0,0.0,7.14,0.0,14,investor
d4o7lklismes73ehhivg,0,338,0,1,0,0,0,0,0,0,0.0,99.71,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,339,index options non-scalper
d4oh5udismes73el1alg,1,106,0,32,0,0,0,0,0,0,0.72,76.26,0.0,23.02,0.0,0.0,0.0,0.0,0.0,0.0,139,index options non-scalper
d4ol2rcps3pc73f80lgg,0,0,725,0,2,0,0,0,0,0,0.0,0.0,99.72,0.0,0.28,0.0,0.0,0.0,0.0,0.0,727,index options scalper
d4p7fo9rk43c738bvga0,0,3,0,10,0,0,0,0,0,0,0.0,23.08,0.0,76.92,0.0,0.0,0.0,0.0,0.0,0.0,13,index options seller
d4ph33o2am8s73e3v6p0,0,23,0,1,0,0,0,0,0,0,0.0,95.83,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,24,index options non-scalper
d4qi5t82am8s73ed3hr0,0,30,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,index options non-scalper
d4qjt082am8s73edoe60,0,48,525,1,0,0,0,0,0,0,0.0,8.36,91.46,0.17,0.0,0.0,0.0,0.0,0.0,0.0,574,index options scalper
d4qlqt02am8s73eefjt0,0,28,1,0,0,4,0,0,0,0,0.0,84.85,3.03,0.0,0.0,12.12,0.0,0.0,0.0,0.0,33,index options non-scalper
d4qnf19rdllc73f7hphg,0,106,0,156,0,0,0,0,0,0,0.0,40.46,0.0,59.54,0.0,0.0,0.0,0.0,0.0,0.0,262,mixed
d4qntgo2am8s73efaqi0,0,63,1,31,5,30,1,2,73,0,0.0,30.58,0.49,15.05,2.43,14.56,0.49,0.97,35.44,0.0,206,mixed
d4r33h02am8s73eiq1l0,0,0,340,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,index options scalper
d4r3kmg2dots73fufujg,0,0,223,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,index options scalper
d4r60482am8s73eli1og,0,20,9,0,0,0,0,0,0,0,0.0,68.97,31.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,index options non-scalper
d4r9alicn9jc73a2tmrg,0,0,0,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13,investor
d4rbauqcn9jc73a4uucg,0,8,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,index options non-scalper
d4ru50prk43c73f9k8a0,0,0,29,0,0,0,0,0,89,0,0.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0,75.42,0.0,118,stock trader
d4s20aprk43c739f2oe0,0,8,225,778,1,6,0,0,0,0,0.0,0.79,22.1,76.42,0.1,0.59,0.0,0.0,0.0,0.0,1018,index options seller
d4se48lismes7388f8ng,0,0,0,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13,investor
d4shml1rk43c739pleo0,0,0,0,0,18,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,18,investor
d4sm54prk43c739ul9f0,0,0,25,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,index options scalper
d4sr85hrk43c73asmcrg,0,0,35,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,index options scalper
d4t1ka9rk43c73atukc0,0,447,40,0,0,0,0,0,0,0,0.0,91.79,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,index options non-scalper
d4tajihrk43c73bc1q9g,0,0,14,0,0,0,66,0,0,0,0.0,0.0,17.5,0.0,0.0,0.0,82.5,0.0,0.0,0.0,80,stock options scalper
d4tc2lprk43c73bcq5o0,0,28,0,0,0,72,0,0,0,0,0.0,28.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,100,stock options non-scalper
d4tfckkps3pc73drsnm0,0,0,32,0,0,0,0,0,7,0,0.0,0.0,82.05,0.0,0.0,0.0,0.0,0.0,17.95,0.0,39,index options scalper
d4torkkps3pc73dujed0,0,1,598,1,0,0,0,0,0,0,0.0,0.17,99.67,0.17,0.0,0.0,0.0,0.0,0.0,0.0,600,index options scalper
d4tut4o2am8s73dto6kg,0,294,0,1,0,2,0,0,0,0,0.0,98.99,0.0,0.34,0.0,0.67,0.0,0.0,0.0,0.0,297,index options non-scalper
d4u2074ps3pc73e8l8sg,0,0,263,184,0,0,0,0,0,0,0.0,0.0,58.84,41.16,0.0,0.0,0.0,0.0,0.0,0.0,447,mixed
d4uapb6qhjos73dchfmg,0,2,866,0,0,0,0,0,0,0,0.0,0.23,99.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868,index options scalper
d4ucpbqcvr4c73btppt0,0,9,0,0,6,55,0,0,0,0,0.0,12.86,0.0,0.0,8.57,78.57,0.0,0.0,0.0,0.0,70,stock options non-scalper
d4ued55t9hos73e68j70,0,0,0,0,1,0,0,0,75,0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,98.68,0.0,76,stock trader
d4ufbdlt9hos73e6lq10,0,516,2,0,0,0,0,0,0,0,0.0,99.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518,index options non-scalper
d4ugc02cvr4c73but5tg,0,0,7,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options scalper
d4ugl85t9hos73e77img,0,150,128,0,0,0,0,0,0,0,0.0,53.96,46.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,mixed
d4uitmlt9hos73e827h0,0,0,0,0,0,312,0,0,1,0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,0.32,0.0,313,stock options non-scalper
d4v48qbrncrc739rout0,0,638,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,index options non-scalper
d4v5bvbrncrc739rqdq0,0,0,66,195,0,0,0,0,0,0,0.0,0.0,25.29,74.71,0.0,0.0,0.0,0.0,0.0,0.0,261,index options seller
d4v6im3rncrc739rs7f0,0,1,12,0,0,4,21,0,17,0,0.0,1.82,21.82,0.0,0.0,7.27,38.18,0.0,30.91,0.0,55,mixed
d4vo9abrncrc739sa0k0,0,42,1,0,0,93,0,0,0,0,0.0,30.88,0.74,0.0,0.0,68.38,0.0,0.0,0.0,0.0,136,stock options non-scalper
d4voe83rncrc739sa7s0,6,32,0,1,0,10,0,0,0,0,12.24,65.31,0.0,2.04,0.0,20.41,0.0,0.0,0.0,0.0,49,index options non-scalper
d4vtngbrncrc739sh3t0,0,10,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options non-scalper
d4vu1u3rncrc739shk2g,0,0,495,2,0,0,0,0,0,0,0.0,0.0,99.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,497,index options scalper
d500np3rncrc739sl8pg,0,0,63,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,index options scalper
d51a55brncrc739thip0,0,1007,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,index options non-scalper
d51f98rrncrc739tl2ug,0,0,1,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,index options scalper
d5209ejrncrc739tus6g,0,10,10,0,0,44,1,0,1,0,0.0,15.15,15.15,0.0,0.0,66.67,1.52,0.0,1.52,0.0,66,stock options non-scalper
d52f68rrncrc739u9mkg,0,217,1,2,1,0,0,0,0,0,0.0,98.19,0.45,0.9,0.45,0.0,0.0,0.0,0.0,0.0,221,index options non-scalper
d52k85jrncrc739ueclg,0,2,2,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,mixed
d52nukjrncrc739uihmg,0,286,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,index options non-scalper
d52o0hjrncrc739uik40,0,4,3,0,0,1,0,0,1,0,0.0,44.44,33.33,0.0,0.0,11.11,0.0,0.0,11.11,0.0,9,mixed
d534ljbrncrc739uqgbg,0,0,266,2,0,0,0,0,0,0,0.0,0.0,99.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,268,index options scalper
d539iqrrncrc739uvg0g,0,65,0,56,0,0,0,0,0,0,0.0,53.72,0.0,46.28,0.0,0.0,0.0,0.0,0.0,0.0,121,mixed
d53b1q3rncrc739v1510,0,2,12,0,0,0,0,0,18,0,0.0,6.25,37.5,0.0,0.0,0.0,0.0,0.0,56.25,0.0,32,mixed
d53cptbrncrc739v3hg0,0,175,2,1,0,0,0,0,0,0,0.0,98.31,1.12,0.56,0.0,0.0,0.0,0.0,0.0,0.0,178,index options non-scalper
d540e3brncrc739vg3qg,0,0,0,0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,4,stock options non-scalper
d543223rncrc739vi31g,0,370,0,2,0,13,0,0,0,0,0.0,96.1,0.0,0.52,0.0,3.38,0.0,0.0,0.0,0.0,385,index options non-scalper
d543omrrncrc739viemg,0,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8,index options seller
d55nn9brncrc73a0452g,0,0,862,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862,index options scalper
d55uqs3rncrc73a06okg,0,36,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,index options non-scalper
d5657nrrncrc73a08fa0,0,0,17,123,1,0,0,0,59,0,0.0,0.0,8.5,61.5,0.5,0.0,0.0,0.0,29.5,0.0,200,index options seller
d56j6ajrncrc73a0bu3g,0,379,477,0,0,0,0,0,0,0,0.0,44.28,55.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856,mixed
d56k7orrncrc73a0cb7g,0,30,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,index options non-scalper
d5747lrrncrc73a0g19g,0,7,0,197,0,0,0,0,0,0,0.0,3.43,0.0,96.57,0.0,0.0,0.0,0.0,0.0,0.0,204,index options seller
d577p2jrncrc73a0h4fg,0,9,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,index options non-scalper
d57ce4rrncrc73a0iki0,0,6,0,0,0,50,0,0,0,0,0.0,10.71,0.0,0.0,0.0,89.29,0.0,0.0,0.0,0.0,56,stock options non-scalper
d57ensrrncrc73a0irfg,0,0,753,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753,index options scalper
d57pekrrncrc73a0kqf0,0,1,108,216,0,0,1,2,0,0,0.0,0.3,32.93,65.85,0.0,0.0,0.3,0.61,0.0,0.0,328,index options seller
